"season","week","athlete_name","team","opponent","qbr_epa","TQBR","raw_qbr","exp_qbr"
2019,9,"Shane Buechele","SMU","HOU",0.0281179287183037,30.3,40.1,56.5929794311523
2019,9,"Shea Patterson","MICH","ND",-0.46637930454177,69,43.4,18.5154590606689
2019,9,"Skylar Thompson","KSU","OKLA",0.222198518457505,91.8,87.8,71.0122146606445
2019,9,"Spencer Brasch","CAL","UTAH",-0.578491251542944,36.6,16.7,11.85657787323
2019,9,"Spencer Sanders","OKST","ISU",0.165731004932305,77.9,65.6,67.918830871582
2019,9,"Stephen Calvert","LIB","RUTG",0.208519221390054,51.4,60,71.0122146606445
2019,9,"Steven Montez","COLO","USC",0.336052167026303,83,74.9,80.2263488769531
2019,9,"Tanner Morgan","MINN","MD",0.342909789564019,84.3,87.3,80.2263488769531
2019,9,"Tevaka Tuioti","UNM","HAW",-0.313075765948583,10.9,13.7,25.2632579803467
2019,9,"Tommy DeVito","SYR","FSU",-0.422554503179259,29.7,21,20.5103893280029
2019,9,"Trevor Lawrence","CLEM","BC",0.651196589721452,94.9,97.1,93.9125442504883
2019,9,"Ty Storey","WKU","MRSH",0.0400229153947523,65.9,62.9,56.5929794311523
2019,9,"Tyler Vitt","TXST","ARST",-0.328465412104194,15.2,18,24.2041301727295
2019,9,"Wiley Green","RICE","USM",-0.535434611398938,8.9,9.4,12.8143243789673
2019,9,"Zac Thomas","APP","USA",-0.144331253003694,37.2,51.8,40.4213600158691
2019,9,"Zach Gibson","AKR","NIU",-0.966441563982855,1.9,2.2,5.98157262802124
2019,9,"Zach Smith","TLSA","MEM",0.167342924188895,77,77.1,67.918830871582
2019,10,"Adrian Martinez","NEB","PUR",-0.0711026017281342,53,54.2,46.4279708862305
2019,10,"Alex Hornibrook","WIS","MIA",-0.273032906665846,30.6,21.4,28.2137393951416
2019,10,"Andrew Brito","MASS","LIB",-0.245956825903785,22.2,36,30.611701965332
2019,10,"Asher O'Hara","MTSU","CLT",0.0964333783652375,48.6,63,60.3974723815918
2019,10,"Austin Kendall","WVU","BAY",-0.19764204391199,53.8,30.1,36.2827301025391
2019,10,"Baylor Romney","BYU","USU",0.455091293108,91.7,90.9,87.5214767456055
2019,10,"Bo Nix","AUB","MISS",0.172867446096218,59.4,56,67.918830871582
2019,10,"Brady White","MEM","SMU",0.258838979214507,70.3,73.9,74.9237976074219
2019,10,"Bryce Carpenter","CCU","TROY",0.0728448552315181,33.1,53.3,58.7900352478027
2019,10,"Bryce Perkins","UVA","UNC",0.34582097421251,84,81.2,80.2263488769531
2019,10,"Caleb Evans","ULM","ARST",0.273163953414906,93.9,95.9,76.4026336669922
2019,10,"Carson Strong","NEV","UNM",0.0326135540970496,32.3,63.9,56.5929794311523
2019,10,"Carter Stanley","KU","KSU",-0.734655119525503,4.9,3.1,6.14370250701904
2019,10,"Charlie Brewer","BAY","WVU",0.016924842141701,67.7,64.4,58.6887435913086
2019,10,"Chris Reynolds","CLT","MTSU",0.504376645083098,95.1,97.6,90.1750793457031
2019,10,"Chris Robison","FAU","WKU",-0.0370696988387966,69.2,63.6,45.3810195922852
2019,10,"Clayton Tune","HOU","UCF",-0.145135820144209,51.6,39.3,40.4213600158691
2019,10,"Cole McDonald","HAW","FRES",-0.141728514789256,31.5,34.5,40.4213600158691
2019,10,"Desmond Ridder","CIN","ECU",0.36621693774335,82.8,89.7,81.661018371582
2019,10,"Devin Leary","NCST","WAKE",-0.374424806749329,23.9,24,22.5387134552002
2019,10,"Dillon Gabriel","UCF","HOU",0.48041324022894,88.5,93.5,87.5214767456055
2019,10,"Dorian Thompson-Robinson","UCLA","COLO",0.178606777278406,64.4,69.6,67.918830871582
2019,10,"Grant Gunnell","ARIZ","ORST",0.52593440429591,81.3,87.5,90.1750793457031
2019,10,"Grant Loy","BGSU","AKR",0.0136373522679682,21.4,44.4,54.4163818359375
2019,10,"Hank Bachmeier","BSU","SJSU",0.139432056795844,71.1,76.4,63.5844650268555
2019,10,"Hayden Wolff","ODU","FIU",-0.275041685064349,11.1,12.2,27.2108364105225
2019,10,"Holton Ahlers","ECU","CIN",0.501562610206313,93.4,86.4,88.9340972900391
2019,10,"Hunter Johnson","NW","IND",-0.332193660013211,44,39.6,24.2041301727295
2019,10,"Ian Book","ND","VT",0.179447383630044,66.3,65.4,67.918830871582
2019,10,"Isaiah Green","MRSH","RICE",0.518628957457501,73.9,83.7,90.1750793457031
2019,10,"Jabari Laws","ARMY","AFA",0.263403206545226,60.2,56.8,74.9237976074219
2019,10,"Jack Plummer","PUR","NEB",0.0337191876075398,64.5,61.3,56.5929794311523
2019,10,"Jack Zergiotis","CONN","NAVY",-0.357424004710056,16.6,18.2,23.3067951202393
2019,10,"Jacob Eason","WASH","UTAH",-0.399643613585183,68.5,48,20.5103893280029
2019,10,"Jake Fromm","UGA","FLA",0.614571860020416,96.8,91.9,91.5925827026367
2019,10,"Jake Luton","ORST","ARIZ",0.619638708779416,91.3,92.4,78.6405715942383
2019,10,"James Graham","GT","PITT",-0.343539287237616,17.6,9.6,23.3067951202393
2019,10,"James Morgan","FIU","ODU",0.105817158978475,16.8,32.9,61.3078727722168
2019,10,"Jamie Newman","WAKE","NCST",0.411688197410142,94.8,94.9,85.5257873535156
2019,10,"Jaren Hall","BYU","USU",0.884272497168977,98.4,98.2,95.8945236206055
2019,10,"Jarren Williams","MIA","FSU",-0.0576264687153203,63.4,52.2,44.4193725585938
2019,10,"Jarrett Guarantano","TENN","UAB",-0.28949372312766,45.3,41.5,30.4534854888916
2019,10,"John Rhys Plumlee","MISS","AUB",-0.0646548348033707,74.7,40,46.1408386230469
2019,10,"Johnny Langan","RUTG","ILL",-0.382806214352216,22.6,22,19.6468563079834
2019,10,"Jordan Love","USU","BYU",-0.0187056363132775,53.6,52.7,52.9621047973633
2019,10,"Jorge Reyna","FRES","HAW",0.171975758965789,84.5,85.3,67.918830871582
2019,10,"Josh Jackson","VT","MICH",-0.544983881370793,21.7,9.4,12.8143243789673
2019,10,"Josh Love","SJSU","BSU",0.371569496140339,84.8,80.4,81.661018371582
2019,10,"JoVoni Johnson","RICE","MRSH",-0.0181575935174633,54.9,56.5,52.9621047973633
2019,10,"Justin Herbert","ORE","USC",0.330849080234594,92.6,86.2,80.2263488769531
2019,10,"Justin McMillan","TULN","TLSA",0.483979427473107,80,82.5,87.5214767456055
2019,10,"Kai Locksley","UTEP","UNT",-0.0506966995318356,25.3,35.2,46.4751091003418
2019,10,"Kaleb Barker","TROY","CCU",0.44967000766206,68.7,83.2,86.3006134033203
2019,10,"Kato Nelson","AKR","BGSU",-0.832455114399797,1.6,2.3,5.74739551544189
2019,10,"Kedon Slovis","USC","ORE",-0.0598721995099678,68.6,51.2,44.4193725585938
2019,10,"Kellen Mond","TA&M","UTSA",0.288800881694467,54.5,65.5,77.7524032592773
2019,10,"Kenny Pickett","PITT","GT",-0.301485676898308,40.6,43.5,26.3960933685303
2019,10,"Kenyon Oblad","UNLV","CSU",-0.157513465704904,29.9,29.1,38.0712661743164
2019,10,"Khalil Tate","ARIZ","ORST",0.170878773608162,26.7,37.1,67.918830871582
2019,10,"Kyle Trask","FLA","UGA",0.043405907797147,83.9,54.9,56.5929794311523
2019,10,"Kyle Vantrease","BUFF","EMU",0.503580755424203,95.1,96.4,88.9340972900391
2019,10,"Layne Hatcher","ARST","ULM",0.174300001371092,54.8,68,67.918830871582
2019,10,"Levi Lewis","UL","TXST",0.239566418992486,75.9,82.4,73.9931793212891
2019,10,"Lowell Narcisse","UTSA","TA&M",-0.0368000772593272,64.3,40.8,45.3810195922852
2019,10,"Mason Fine","UNT","UTEP",0.602164011372066,78.1,94.5,82.9535598754883
2019,10,"Max Duggan","TCU","OKST",-0.0979336216439395,69.8,59.9,49.7366600036621
2019,10,"Michael Penix Jr.","IND","NW",0.209646107018671,91.9,88.9,71.0122146606445
2019,10,"Patrick O'Brien","CSU","UNLV",0.31840274620995,71.8,82.6,80.2263488769531
2019,10,"Preston Hutchinson","EMU","BUFF",-0.532698985447655,1.4,1.1,12.8143243789673
2019,10,"Quinten Dormady","CMU","NIU",0.648532071087273,94.9,96.3,88.1056137084961
2019,10,"Ross Bowers","NIU","CMU",-0.0884151369022208,21.8,24.4,42.4046478271484
2019,10,"Ryan Hilinski","SC","VAN",0.463762367940418,90.7,92.8,87.5214767456055
2019,10,"Sam Howell","UNC","UVA",0.373499910707059,76.4,71.5,81.661018371582
2019,10,"Shane Buechele","SMU","MEM",0.332205620063184,84.4,81.7,80.2263488769531
2019,10,"Shea Patterson","MICH","MD",0.0725459753498937,71.4,72.4,58.7900352478027
2019,10,"Skylar Thompson","KSU","KU",0.354377942462972,93.7,96.5,82.3837661743164
2019,10,"Spencer Sanders","OKST","TCU",0.134414175003791,69.5,57.5,63.2912712097168
2019,10,"Stephen Calvert","LIB","MASS",1.02201315614789,96.4,99.4,96.2356643676758
2019,10,"Steven Montez","COLO","UCLA",-0.193263954005532,23.2,27.9,34.3962249755859
2019,10,"Tevaka Tuioti","UNM","NEV",-0.109762763634343,41.9,42.3,41.5617218017578
2019,10,"Tommy DeVito","SYR","BC",0.224617334615553,48.8,63.1,73.9931793212891
2019,10,"Tommy Stevens","MSST","ARK",0.269981650865232,59.8,64.5,76.4026336669922
2019,10,"Trevor Lawrence","CLEM","WOF",0.995406460163071,93.3,97.9,96.2356643676758
2019,10,"Ty Storey","WKU","FAU",0.0105315097061295,49.1,43.7,53.5828285217285
2019,10,"Tyler Huntley","UTAH","WASH",0.455500059683508,96.7,92,87.5214767456055
2019,10,"Tyler Johnston III","UAB","TENN",-0.832655780261372,8,3.3,5.74739551544189
2019,10,"Tyler Vitt","TXST","UL",-0.371133727959379,36.3,32.9,22.5387134552002
2019,10,"Zac Thomas","APP","GASO",0.13319776166487,56.9,62.4,63.2912712097168
2019,10,"Zach Smith","TLSA","TULN",0.0255969957004723,41.8,38.1,57.2513236999512
2019,11,"Aidan O'Connell","PUR","NW",-0.0257051881514496,79.9,69.7,50.9816360473633
2019,11,"Aidan Smith","NW","PUR",0.0476550946385637,42.4,48.5,58.2478408813477
2019,11,"Andrew Brito","MASS","ARMY",-0.637509285071949,5.4,7.8,10.9845533370972
2019,11,"Anthony Gordon","WSU","CAL",-0.310406229277018,65.3,53,26.012357711792
2019,11,"Anthony Russo","TEM","USF",-0.306782142124709,48.3,42.3,26.3960933685303
2019,11,"Austin Kendall","WVU","TTU",-0.250815320284695,15,21.1,30.611701965332
2019,11,"Baylor Romney","BYU","LIB",0.456404577804971,81,89.4,87.5214767456055
2019,11,"Brandon Peters","ILL","MSU",-0.0658047900904945,61,46.6,46.1408386230469
2019,11,"Brett Gabbert","M-OH","OHIO",-0.0659050089016945,40,55.8,46.1408386230469
2019,11,"Brian Lewerke","MSU","ILL",0.0789889125877883,72.9,76,58.6470718383789
2019,11,"Brock Purdy","ISU","OKLA",0.211047362262288,77.1,63.9,71.0122146606445
2019,11,"Bryce Carpenter","CCU","UL",-0.677386242921679,8.9,9.3,7.95650005340576
2019,11,"Bryce Perkins","UVA","GT",0.142201830889946,65,71.8,65.0295867919922
2019,11,"Caleb Evans","ULM","GAST",0.410908622499519,77.4,89.1,85.5257873535156
2019,11,"Carson Strong","NEV","SDSU",-0.131422911634327,58.7,44.2,38.677173614502
2019,11,"Charlie Brewer","BAY","TCU",-0.236126205720144,77.6,62.8,33.6245727539062
2019,11,"Chase Cord","BSU","WYO",0.0261755305250922,49.2,47.5,57.2513236999512
2019,11,"Chevan Cordeiro","HAW","SJSU",0.644405354494874,89.6,93.3,93.9125442504883
2019,11,"Chris Reynolds","CLT","UTEP",0.281104140333614,49.6,79.4,77.6115036010742
2019,11,"Chris Robison","FAU","FIU",-0.0499003935933909,45.9,53.6,46.4751091003418
2019,11,"Dan Ellington","GAST","ULM",0.133361496688159,81.5,88.6,63.2912712097168
2019,11,"Dennis Grosel","BC","FSU",0.132569757357048,58.3,51.8,63.2912712097168
2019,11,"Desmond Ridder","CIN","CONN",0.455911967927025,80.3,93.8,87.5214767456055
2019,11,"Desmond Trotter","USA","TXST",0.393553439424602,79.4,82.3,81.661018371582
2019,11,"Deuce Wallace","VAN","FLA",-0.886291872830547,2.8,1,5.13352108001709
2019,11,"Devin Leary","NCST","CLEM",-0.227026058115319,44.9,12.3,30.8743591308594
2019,11,"Devon Modster","UCLA","WSU",0.213869946797019,86.7,91.4,71.0122146606445
2019,11,"Dillon Gabriel","UCF","TLSA",-0.070628812496121,37.5,36.8,45.4302177429199
2019,11,"Drew Plitt","BALL","WMU",0.200520949601846,61.6,66.7,70.8083190917969
2019,11,"Dustin Crum","KENT","TOL",0.74808027838996,91,93.8,95.1019592285156
2019,11,"Dylan Hopkins","UAB","USM",-1.23070221120354,4.3,3.8,3.51164507865906
2019,11,"Eli Peters","TOL","KENT",-0.116218196975237,31.7,54.7,41.9672355651855
2019,11,"Hayden Wolff","ODU","UTSA",0.214093064122157,53.2,64.4,71.0122146606445
2019,11,"Hendon Hooker","VT","WAKE",0.0523239984942839,55.9,60.8,59.7960815429688
2019,11,"Holton Ahlers","ECU","SMU",0.6820897109974,96.6,96.5,94.2937240600586
2019,11,"Ian Book","ND","DUKE",0.216459413726533,92.6,87.5,71.0122146606445
2019,11,"J'Mar Smith","LAT","UNT",-0.0862331870102334,30.1,45.7,43.6420402526855
2019,11,"Jack Abraham","USM","UAB",-0.0278059087033239,30.2,27,49.6726150512695
2019,11,"Jack Coan","WIS","IOWA",-0.042815441804468,54.3,34,48.0319366455078
2019,11,"Jack Zergiotis","CONN","CIN",-0.84398054360521,7.7,3,9.74135303497314
2019,11,"Jacob Eason","WASH","ORST",-0.329015089219044,27.5,33.6,24.2041301727295
2019,11,"Jake Fromm","UGA","MIZ",-0.0536823385698066,62.2,51,47.1036834716797
2019,11,"Jake Luton","ORST","WASH",-0.657450071677837,16.3,8.5,10.4032068252563
2019,11,"Jalen Hurts","OKLA","ISU",0.214479160948878,89.2,84.5,71.0122146606445
2019,11,"James Blackman","FSU","BC",0.632175306500781,86.9,90.7,91.5925827026367
2019,11,"James Graham","GT","UVA",0.30933715323948,82.9,75.4,77.7608795166016
2019,11,"James Morgan","FIU","FAU",-0.195884985341552,61.5,51.4,36.2827301025391
2019,11,"Jamie Newman","WAKE","VT",-0.270561631737624,34.1,29,29.6648082733154
2019,11,"Jarren Williams","MIA","LOU",0.886080835270331,98.7,99,95.8945236206055
2019,11,"Jett Duffey","TTU","WVU",0.384979689860633,94.6,92.5,81.661018371582
2019,11,"Joe Burrow","LSU","ALA",0.315059440944482,97.2,91.9,81.7112197875977
2019,11,"Joey Yellen","ASU","USC",-0.0673645843412782,75.5,65.4,44.473201751709
2019,11,"John Rhys Plumlee","MISS","NMSU",0.575668476856039,95.5,97.8,92.3539733886719
2019,11,"Jon Wassink","WMU","BALL",0.255522520899647,92,95.6,74.9237976074219
2019,11,"Jordan Love","USU","FRES",0.382760247984957,92,91.6,81.661018371582
2019,11,"Jordan McCloud","USF","TEM",-0.179436283346403,46.4,42.4,35.8434410095215
2019,11,"Jorge Reyna","FRES","USU",0.727708729580109,92.3,92.9,95.1019592285156
2019,11,"Josh Adkins","NMSU","MISS",-0.302146167522972,35.8,28.4,26.3960933685303
2019,11,"Josh Love","SJSU","HAW",0.357331088379675,82.1,83,77.1773986816406
2019,11,"Justin Fields","OSU","MD",0.569963952226118,92.8,94.3,92.3539733886719
2019,11,"Kai Locksley","UTEP","CLT",0.0464054768348447,55.3,73,58.2478408813477
2019,11,"Kaleb Barker","TROY","GASO",0.355259199153149,88.2,90.4,82.3837661743164
2019,11,"Kedon Slovis","USC","ASU",0.424351206567284,93.6,90.9,85.5257873535156
2019,11,"Kyle Trask","FLA","VAN",0.19360341710899,64,70.3,70.8083190917969
2019,11,"Levi Lewis","UL","CCU",0.657358533012438,89.7,95.2,94.2937240600586
2019,11,"Lowell Narcisse","UTSA","ODU",0.342111950371864,73,84.3,80.2263488769531
2019,11,"Lynn Bowden Jr.","UK","TENN",-0.458104400662264,22.6,12.3,18.0782566070557
2019,11,"Max Duggan","TCU","BAY",-0.459549446529544,36.8,20.8,18.5154590606689
2019,11,"Nate Stanley","IOWA","WIS",-0.16455268696977,65.3,34.6,36.2281761169434
2019,11,"Nathan Rourke","OHIO","M-OH",0.234179520003515,63,66.9,73.9931793212891
2019,11,"Quentin Harris","DUKE","ND",-0.623309530419727,32.4,14.2,10.7049150466919
2019,11,"Ryan Agnew","SDSU","NEV",-0.219078607024234,21.9,25.8,36.8812675476074
2019,11,"Ryan Hilinski","SC","APP",-0.193222132086091,49,35.8,35.8434410095215
2019,11,"Sam Ehlinger","TEX","KSU",0.0554045137533888,65.6,54.3,57.2348594665527
2019,11,"Sean Clifford","PSU","MINN",0.0821612309750316,69.3,53.7,58.6470718383789
2019,11,"Shai Werts","GASO","TROY",-0.306380363828115,14.5,24.4,26.3960933685303
2019,11,"Shane Buechele","SMU","ECU",0.593249009047275,79.3,89.4,91.5925827026367
2019,11,"Skylar Thompson","KSU","TEX",0.220263895781987,75.9,69.2,71.0122146606445
2019,11,"Stephen Calvert","LIB","BYU",0.159708399878306,63.9,58.3,57.6515007019043
2019,11,"Steven Montez","COLO","STAN",-0.0274654792327848,60.7,66.4,49.6726150512695
2019,11,"Tanner Morgan","MINN","PSU",0.822045046459274,98.9,98.1,95.2912216186523
2019,11,"Taylor Powell","MIZ","UGA",-0.479903048927216,26.4,7,16.3533535003662
2019,11,"Trevor Lawrence","CLEM","NCST",0.672836962080128,95,94.1,94.2937240600586
2019,11,"Tua Tagovailoa","ALA","LSU",0.360625559551767,72.8,48.8,82.3837661743164
2019,11,"Ty Storey","WKU","ARK",0.459533628017031,91.8,93.2,87.5214767456055
2019,11,"Tyler Vander Waal","WYO","BSU",0.0692464053780284,69.6,58,57.2348594665527
2019,11,"Tyler Vitt","TXST","USA",0.448219562017153,71.2,84.6,86.3960494995117
2019,11,"Zac Thomas","APP","SC",-0.0928354098603072,44.8,26.1,44.5839347839355
2019,12,"Aaron Allen","LAT","MRSH",-0.263389783291903,32.9,30.1,29.2968597412109
2019,12,"Adrian Martinez","NEB","WIS",-0.0205614211256239,68.4,42.5,50.9955825805664
2019,12,"Aidan Smith","NW","MASS",-0.158540457718397,6.2,32.7,38.0712661743164
2019,12,"Anthony Gordon","WSU","STAN",0.0877466458403533,83.9,86.9,59.9410400390625
2019,12,"Anthony Russo","TEM","TULN",0.0132537781729477,60.4,61.5,52.0932846069336
2019,12,"Asher O'Hara","MTSU","RICE",0.0527584394349768,55.7,73.6,59.7960815429688
2019,12,"Bo Nix","AUB","UGA",-0.140343281867005,54.6,23.7,40.4213600158691
2019,12,"Brady White","MEM","HOU",0.845871713912897,95.5,97.1,95.518798828125
2019,12,"Brett Gabbert","M-OH","BGSU",-0.181721933229561,25.3,37.6,35.8434410095215
2019,12,"Brian Lewerke","MSU","MICH",-0.274591751450358,74.7,47.7,28.2137393951416
2019,12,"Brock Purdy","ISU","TEX",-0.0900240374140897,57.4,53.9,44.5839347839355
2019,12,"Bryce Carpenter","CCU","ARST",-0.41819749547723,12.9,15.4,20.5103893280029
2019,12,"Caleb Evans","ULM","GASO",-0.162691187835169,32,32.6,36.2281761169434
2019,12,"Carter Stanley","KU","OKST",0.121050480699774,38.8,29,63.2912712097168
2019,12,"Charlie Brewer","BAY","OKLA",0.0619609515398262,73.2,63.7,57.2348594665527
2019,12,"Clayton Tune","HOU","MEM",0.174821071892815,81.2,81.4,67.918830871582
2019,12,"Cole McDonald","HAW","UNLV",0.43953911290779,82.8,88.1,86.3960494995117
2019,12,"Dan Ellington","GAST","APP",-0.653938704586448,8.9,5.4,9.23970508575439
2019,12,"Davis Mills","STAN","WSU",0.16420124317863,75.4,80.4,63.4867630004883
2019,12,"Desmond Ridder","CIN","USF",-0.408434671048725,30.5,25.6,20.5103893280029
2019,12,"Desmond Trotter","USA","UL",-0.482648586635544,38.5,39.5,16.3533535003662
2019,12,"Devin Leary","NCST","LOU",-0.154901727799492,44.5,52.2,38.0712661743164
2019,12,"Devon Modster","UCLA","USC",-0.557734080510249,9.8,6.2,11.85657787323
2019,12,"Donald Hammond III","AFA","CSU",0.179279708527005,23.3,22.5,67.918830871582
2019,12,"Dorian Thompson-Robinson","UCLA","UTAH",-0.0630242193419244,64.6,38.8,46.1408386230469
2019,12,"Drew Plitt","BALL","CMU",0.220981009732782,58.5,66.6,71.0122146606445
2019,12,"Dustin Crum","KENT","BUFF",-0.114175929172339,39.5,32.6,41.5617218017578
2019,12,"Dylan Hopkins","UAB","UTEP",0.486994068125991,87,97,87.5214767456055
2019,12,"Eli Peters","TOL","NIU",0.117040864889421,60.9,68.2,63.2912712097168
2019,12,"Fred Payton","CCU","ARST",-0.118931426689651,37.5,42.4,41.9672355651855
2019,12,"Gavin Hardison","UTEP","UAB",-0.136938892909303,31.8,24.7,39.6904678344727
2019,12,"Grant Gunnell","ARIZ","ORE",-0.586062582976986,53,30.8,11.85657787323
2019,12,"Grant Loy","BGSU","M-OH",-0.734660955939886,3.4,3.3,6.14370250701904
2019,12,"Hendon Hooker","VT","GT",0.488007636561023,93.1,93.8,87.5214767456055
2019,12,"Ian Book","ND","NAVY",0.795020510654497,98.6,98.8,95.6732330322266
2019,12,"Isaiah Green","MRSH","LAT",0.102394486504842,58.9,63.1,61.3078727722168
2019,12,"Jack Abraham","USM","UTSA",0.0934478498775663,61.3,67.3,59.9410400390625
2019,12,"Jack Coan","WIS","NEB",0.119339335938507,91,87.9,62.7712326049805
2019,12,"Jake Fromm","UGA","AUB",-0.268174355308739,54.1,21,29.2444438934326
2019,12,"Jake Luton","ORST","ASU",0.3335265096693,83.3,80.7,80.2263488769531
2019,12,"Jalen Hurts","OKLA","BAY",0.3480288623559,83.3,64.8,80.2263488769531
2019,12,"James Blackman","FSU","ALST",0.381452747652398,82.1,93.9,81.661018371582
2019,12,"James Graham","GT","VT",-0.758838069610835,4,3.8,6.14370250701904
2019,12,"Jamie Newman","WAKE","CLEM",-0.86155936184756,14,2.2,5.13352108001709
2019,12,"Jarret Doege","WVU","KSU",0.0885002591244204,86.2,76.1,57.8096160888672
2019,12,"Jayden Daniels","ASU","ORST",-0.0257675786464512,66.1,72.1,50.9816360473633
2019,12,"Jaylon Henderson","BSU","UNM",0.191579018490116,36.2,67.8,69.4456100463867
2019,12,"Jett Duffey","TTU","TCU",0.186229339772392,77.9,67.6,67.918830871582
2019,12,"Joe Burrow","LSU","MISS",0.365724664954946,96.2,94.7,81.661018371582
2019,12,"John Rhys Plumlee","MISS","LSU",0.142583655502907,89.6,75.3,65.0295867919922
2019,12,"Johnny Langan","RUTG","OSU",-0.310677977637256,60.7,28.8,25.2632579803467
2019,12,"Jon Wassink","WMU","OHIO",0.579748656955361,79.4,88,92.3539733886719
2019,12,"Jordan Love","USU","WYO",-0.0671960145843986,28.7,27.3,46.1408386230469
2019,12,"Jordan McCloud","USF","CIN",0.129391675524455,69,50.2,63.2912712097168
2019,12,"Jordan Yates","GT","VT",-0.324753438665758,11.1,10.7,24.2041301727295
2019,12,"Jorge Reyna","FRES","SDSU",-0.494657174519094,20.9,12.8,14.7806301116943
2019,12,"Josh Adkins","NMSU","UIW",-0.0260983224559257,45.4,73.8,50.9816360473633
2019,12,"Justin Fields","OSU","RUTG",1.03327606757456,99,99.3,96.2356643676758
2019,12,"Justin Herbert","ORE","ARIZ",0.474681329167134,84,88.1,87.5214767456055
2019,12,"Justin McMillan","TULN","TEM",-0.127177742835842,35.3,27.5,41.9672355651855
2019,12,"Kaleb Barker","TROY","TXST",0.406164472666444,92,93.3,85.5257873535156
2019,12,"Kato Nelson","AKR","EMU",0.09904197638552,14.3,21.9,60.3974723815918
2019,12,"Kedon Slovis","USC","CAL",0.548857317716411,95.9,93.3,80.9734268188477
2019,12,"Kellen Mond","TA&M","SC",0.0643042264170142,76,62.7,57.2348594665527
2019,12,"Kelly Bryant","MIZ","FLA",-0.115198658714024,40.2,21.9,41.9672355651855
2019,12,"Kelvin Hopkins Jr.","ARMY","VMI",0.36767954045495,63.8,85.7,81.661018371582
2019,12,"Kenny Pickett","PITT","UNC",0.302785540193437,84.1,84.1,78.7774353027344
2019,12,"Kenyon Oblad","UNLV","HAW",-0.553134321085068,6.2,7.9,11.85657787323
2019,12,"Khalil Tate","ARIZ","ORE",-0.496891820800274,33.4,16.5,14.7806301116943
