CWA,DEF,EPE,EXP,FUM,INT,PA,PAS,PEN,QBP,QBR,REP,RUN,SAC,SCR,TOT,TQBR,UNQRK,YAC,athlete_id,athlete_name,game_id,team_abbreviation,team_id,week,year
0.822,0.0,-0.398,-1.718,-0.487,-2.114,-4.102,-0.398,-0.059,22.0,12.592,0.0,0.158,-2.205,0.158,-2.504,17.172,0.0,-1.105,116533,J.J. Raterink,242550245,WYO,2751,3,2004
0.888,0.0,11.527,-0.633,0.0,-0.291,15.625,11.527,-0.771,44.0,97.564,3.743,5.628,-0.633,1.886,15.752,95.044,0.0,0.818,116872,Cory Randolph,242550151,WAKE,154,3,2004
1.0,0.0,0.979,-2.064,0.0,-2.162,-3.416,0.979,-0.271,30.0,23.449,-0.286,-0.618,-2.064,-0.332,-1.975,18.19,0.0,-0.684,116904,Chris Dapolito,242550041,DUKE,150,3,2004
0.857,0.0,-0.415,-1.188,0.0,0.0,-1.226,-0.415,-0.068,48.0,43.402,-0.404,2.597,-1.188,3.001,0.925,63.543,0.0,-1.324,116993,Brett Basanez,242550077,NU,77,3,2004
0.995,0.0,6.131,-1.83,0.0,-3.942,0.193,6.131,-0.204,85.0,50.59,1.805,0.156,-1.83,-1.649,4.253,57.369,0.0,-1.804,118210,Sonny Cumbie,242550167,TTU,2641,3,2004
0.485,0.0,6.581,0.0,0.0,0.0,12.976,6.581,0.156,34.0,98.14,0.217,0.352,0.0,0.135,7.088,93.465,0.0,1.361,119358,Kyle Orton,242552509,PUR,2509,3,2004
0.77,0.0,4.384,0.0,0.0,-1.36,3.865,4.384,0.035,28.0,80.756,-0.406,-0.406,0.0,0.0,4.013,77.848,0.0,1.197,119891,Gino Guidugli,242552132,CIN,2132,3,2004
0.55,0.0,5.169,0.0,-2.746,0.0,2.552,5.169,0.134,43.0,64.946,-0.194,-2.762,0.0,0.178,2.541,70.07,0.0,0.317,120511,Matt Leinart,242550030,USC,30,3,2004
0.842,0.0,-1.448,-1.502,-0.25,-5.249,-6.741,-1.448,-0.215,59.0,23.374,-0.427,-0.123,-1.502,0.554,-3.288,18.244,0.0,0.181,120702,Kellen Clemens,242552483,ORE,2483,3,2004
0.725,0.0,1.936,-0.212,0.0,-3.178,2.323,1.936,-0.094,39.0,65.0,0.928,1.413,-0.212,0.485,3.043,64.74,0.0,0.573,120888,Paul Pinegar,242552306,FRES,278,3,2004
0.68,0.0,0.046,-0.78,0.0,-6.519,-3.843,0.067,0.273,49.0,30.684,0.0,-0.552,-0.78,-0.552,-1.012,41.24,0.0,-0.079,122255,Derek Anderson,242540068,ORST,204,3,2004
0.974,0.0,1.468,-0.553,0.0,0.0,-0.202,1.468,0.579,28.0,48.125,0.0,-0.38,-0.553,-0.38,1.113,55.805,0.0,-0.344,123483,Jon Beutjer,242550356,ILL,356,3,2004
0.772,0.0,3.477,0.0,0.0,0.0,3.717,3.477,1.256,30.0,78.374,0.106,-0.749,0.0,-0.855,3.984,84.584,0.0,0.192,128154,Brodie Croyle,242550333,ALA,333,3,2004
0.497,0.0,-2.348,-1.012,0.0,-2.495,-8.56,-2.348,-0.095,28.0,4.005,0.0,-0.13,-1.012,-0.13,-3.584,5.665,0.0,-0.235,128371,Corey Bramlet,242550245,WYO,2751,3,2004
0.983,0.0,-0.472,-0.872,0.097,-0.775,-5.144,-0.371,-0.537,38.0,19.675,-0.45,-1.38,-0.872,-1.027,-3.261,25.455,0.0,-0.432,129234,Dustin Almond,242550158,USM,2572,3,2004
0.752,0.0,-0.788,-0.2,-0.215,0.0,-4.14,-0.788,-0.305,29.0,18.49,0.0,-0.559,-0.415,-0.559,-2.067,27.732,0.0,-0.603,130159,Reggie Nevels,242550349,ARMY,349,3,2004
1.0,0.0,5.38,-0.902,0.0,-1.783,2.831,5.38,-0.174,37.0,68.89,0.303,0.303,-0.902,0.0,4.608,47.13,0.0,-1.234,133314,Clint Marks,242552006,MTSU,2393,3,2004
0.671,0.0,4.56,-1.8,0.0,0.0,7.305,4.56,0.22,39.0,87.505,1.519,3.184,-1.8,1.664,6.163,73.021,0.0,0.137,133570,Jeff Rowe,242552440,NEV,2440,3,2004
0.979,0.0,5.46,-0.951,0.0,-3.033,3.096,5.46,0.168,35.0,71.487,0.0,0.0,-0.951,0.0,4.677,74.86,0.0,1.672,133653,Justin Zwick,242550194,OSU,194,3,2004
0.907,0.0,1.915,-0.67,0.0,-1.028,0.814,1.915,0.918,31.0,56.777,0.0,-0.075,-0.67,-0.075,2.088,47.049,0.0,-1.186,133680,John Stocco,242550275,WISC,275,3,2004
0.517,0.0,-1.877,-0.501,0.0,-0.537,-9.934,-1.877,0.396,32.0,3.821,-1.261,-2.357,-0.501,-1.096,-4.34,7.321,0.0,-0.225,133724,Allen Webb,242552306,KSU,2306,3,2004
0.869,0.0,1.763,-0.618,0.0,0.0,0.755,1.763,0.137,32.0,56.102,0.0,0.712,-0.618,0.712,1.993,33.063,0.0,0.437,133808,Bryan Cupito,242550135,MINN,135,3,2004
0.854,0.0,6.23,-0.879,-0.994,-0.83,3.448,6.292,-0.283,25.0,80.74,-0.248,-0.658,-1.318,0.145,3.971,61.835,0.0,0.676,134032,Lester Ricard,242552655,TULN,2655,3,2004
0.62,0.0,5.375,-0.291,-0.171,-0.635,5.034,5.375,-0.569,52.0,73.223,-0.763,0.157,-0.291,1.092,4.672,51.383,0.0,-0.072,134244,Omar Jacobs,242550189,BGSU,189,3,2004
0.778,0.0,-1.425,-0.196,0.0,0.0,-3.701,-1.425,-0.156,23.0,15.812,0.0,-0.243,-0.196,-0.243,-2.02,11.204,0.0,-0.24,134493,Perry Patterson,242552084,SYR,183,3,2004
0.931,0.0,4.339,-1.116,0.0,0.0,1.188,4.339,-0.359,31.0,59.828,-0.372,-0.372,-1.116,0.0,2.492,60.004,0.0,0.046,134662,Alex Smith,242550012,UTAH,254,3,2004
0.835,0.0,4.173,-1.113,0.0,-0.42,6.31,4.204,0.281,55.0,76.713,0.255,4.138,-1.113,3.883,7.479,86.94,0.0,-0.959,134778,Jared Zabransky,242540068,BSU,68,3,2004
0.886,0.0,-4.922,-2.261,0.0,-1.796,-10.669,-4.922,0.539,31.0,2.722,0.691,-1.487,-2.261,-2.178,-8.13,2.453,0.0,-0.308,134942,Tyler Palko,242550221,PITT,221,3,2004
0.98,0.0,1.302,0.0,-0.206,0.0,-3.499,1.302,-0.912,44.0,30.444,0.688,-1.615,0.0,-2.096,-1.357,20.843,0.0,0.011,135107,Vince Young,242550008,TEX,251,3,2004
0.97,0.0,4.846,0.0,0.341,0.0,6.447,4.846,0.0,34.0,87.764,1.233,2.994,0.0,1.42,7.84,91.346,0.0,-0.035,135136,Kole McKamey,242550167,UNM,167,3,2004
0.968,0.0,5.297,-2.735,0.0,-1.883,0.513,5.297,0.538,56.0,52.38,0.0,0.0,-2.735,0.0,3.1,29.831,0.0,-1.943,135377,Ryan Hart,242550164,RUTG,164,3,2004
0.553,0.0,5.75,-0.457,-0.524,0.0,8.25,5.75,-0.333,36.0,91.539,0.838,0.562,-0.457,0.249,5.523,74.8,0.0,0.747,136015,Joel Statham,242550120,MD,120,3,2004
0.828,0.0,0.643,0.0,0.0,-1.614,-0.826,0.643,-0.678,44.0,45.139,0.0,1.101,0.0,1.101,1.066,42.443,0.0,-0.593,136126,James Pinkney,242550151,ECU,151,3,2004
0.963,0.0,3.351,-1.849,0.0,-3.804,0.735,3.351,-0.263,65.0,52.934,1.556,2.476,-1.849,0.92,3.715,56.938,0.0,-1.867,136229,Jerry Babb,242552348,ULL,309,3,2004
0.952,0.0,-2.03,-0.808,0.0,-3.172,1.708,-2.03,-0.119,67.0,56.586,7.646,7.646,-0.808,0.0,4.689,33.5,0.0,0.125,136721,Aaron Polanco,242552426,NAVY,2426,3,2004
0.658,0.0,1.828,-0.436,0.0,0.0,2.429,1.828,0.255,38.0,66.018,0.0,1.214,-0.436,1.214,2.801,42.885,0.0,-0.975,136814,Jordan Palmer,242552638,UTEP,2638,3,2004
0.928,0.0,5.313,-2.306,-0.695,0.0,2.195,5.313,1.255,54.0,60.404,0.0,0.879,-3.001,0.879,4.446,74.896,0.0,0.903,137101,Trent Edwards,242550024,STAN,24,3,2004
0.908,0.0,5.286,-1.081,0.0,-1.231,5.369,5.286,0.135,26.0,89.529,0.69,1.668,-1.081,0.978,6.008,83.368,0.0,0.363,137200,Drew Olson,242550356,UCLA,26,3,2004
0.956,0.0,-0.245,0.0,0.0,0.0,-2.219,-0.245,-0.555,25.0,28.444,0.0,-0.174,0.0,-0.174,-0.974,13.317,0.0,-0.295,138204,Phil Horvath,242552459,NIU,2459,3,2004
0.748,0.0,3.477,-0.757,0.0,0.0,6.196,3.477,0.092,42.0,82.243,-1.002,3.332,-0.757,4.334,6.143,85.027,0.0,-0.061,138583,Reggie McNeal,242550245,TA&M,245,3,2004
0.992,0.0,-2.875,-1.074,-0.804,-0.991,-7.967,-2.875,-0.346,33.0,7.524,-0.618,-1.23,-1.878,-0.612,-6.328,9.957,0.0,-2.571,144289,Joel Klatt,242550265,COLO,38,3,2004
0.88,0.0,1.979,-0.984,0.0,-2.346,-0.562,1.979,-0.429,32.0,45.453,-0.46,0.293,-0.984,0.753,0.859,54.429,0.0,-1.603,144901,Kris Heavner,242550012,ARIZ,12,3,2004
0.707,0.0,6.941,0.0,0.0,0.0,9.19,6.963,-0.087,33.0,94.754,-0.454,0.765,0.0,1.219,7.618,88.81,0.0,0.611,144994,Aaron Rodgers,242550025,CAL,25,3,2004
0.907,0.0,0.66,-3.128,-4.443,-2.995,-9.308,0.792,2.122,42.0,9.088,-1.783,-5.473,-3.921,-0.041,-6.612,10.329,0.0,1.135,145238,Alex Brink,242550265,WSU,265,3,2004
0.369,0.0,4.201,0.0,0.0,-0.252,11.568,4.201,-0.077,42.0,94.594,0.921,0.884,0.0,-0.037,5.007,89.794,0.0,0.51,145353,Adam Barmann,242552305,KU,2305,3,2004
0.898,0.0,-0.376,-1.247,0.0,0.0,-3.172,-0.376,0.883,35.0,28.057,-0.321,-0.599,-1.247,-0.278,-1.338,44.936,0.0,-0.851,145404,Bret Meyer,242552294,ISU,66,3,2004
0.987,0.0,-3.237,0.0,-2.038,-6.007,-10.314,-3.237,-0.583,54.0,12.081,0.419,-3.798,0.0,-2.179,-7.619,21.079,0.0,-0.883,145567,Joe Dailey,242550158,NEB,158,3,2004
0.932,0.0,0.202,0.0,0.0,0.0,1.207,0.202,-0.153,24.0,62.774,1.877,2.151,0.0,0.274,2.2,55.217,0.0,0.552,145596,Donovan Woods,242550197,OKST,197,3,2004
0.987,0.0,6.276,-4.59,1.166,-1.141,1.787,6.276,0.545,59.0,57.802,2.648,2.329,-4.59,-1.485,4.561,73.001,0.0,0.444,145781,Reggie Ball,242550228,GT,59,3,2004
0.666,0.0,-0.27,0.0,0.0,-2.3,0.485,-0.27,-0.099,22.0,55.702,0.467,1.396,0.0,0.929,1.027,63.12,0.0,-0.628,145942,Brad Bower,242550356,ILL,356,3,2004
0.914,0.0,4.341,-2.173,0.0,-1.736,1.184,4.341,-0.314,32.0,59.493,-0.468,0.634,-2.173,1.102,2.488,71.176,0.0,0.123,146009,Drew Tate,242552294,IOWA,2294,3,2004
0.873,0.0,1.061,0.0,-2.724,0.0,-4.689,1.061,-0.103,22.0,9.844,-1.406,-4.129,0.0,0.0,-3.171,3.329,0.0,0.575,146138,Stephen Reaves,242550127,MSU,127,3,2004
0.879,0.0,7.633,-0.44,0.0,0.0,6.193,7.633,-0.517,42.0,82.234,1.062,0.539,-0.44,-0.523,7.215,90.407,0.0,-1.493,146251,Paul Peterson,242550103,BC,103,3,2004
0.599,0.0,3.561,-0.16,0.0,0.0,4.695,3.561,0.219,28.0,85.099,0.0,0.0,-0.16,0.0,3.619,53.978,0.0,0.956,146526,Chris Leak,242550057,FLA,57,3,2004
0.759,0.0,0.978,-0.807,0.0,0.0,-2.905,0.978,-0.363,33.0,28.601,0.0,-0.809,-0.807,-0.809,-1.002,54.647,0.0,-1.663,146850,Omarr Conner,242550344,MSST,344,3,2004
0.394,0.0,2.114,-1.207,0.169,0.0,-5.529,2.114,-0.233,37.0,17.467,-1.406,-2.151,-1.207,-0.914,-1.477,38.558,0.0,0.051,147493,Kevin Kolb,242550201,HOU,248,3,2004
0.824,0.0,-0.161,-1.614,0.0,0.0,-3.654,-0.161,0.148,22.0,15.109,0.0,-0.513,-1.614,-0.513,-2.14,6.104,0.0,-0.358,147861,Chris Phillips,242552628,SMU,2567,3,2004
0.891,0.0,-1.207,-1.827,0.0,0.0,-5.878,-1.207,-0.276,34.0,14.227,0.0,-0.47,-1.827,-0.47,-3.78,28.529,0.0,-0.932,148335,Shane Steichen,242550275,UNLV,2439,3,2004
0.944,0.0,-0.256,0.0,-1.912,-4.698,-3.735,-0.256,-0.083,25.0,17.472,-0.142,-2.054,0.0,0.0,-2.394,24.808,0.0,0.299,150329,Brady Quinn,242550087,ND,87,3,2004
0.481,0.0,0.073,-0.94,0.0,-0.251,-2.403,0.073,0.058,25.0,26.917,0.0,0.231,-0.94,0.231,-0.579,52.492,0.0,-0.091,150641,Nick Noce,242550099,ARST,2032,3,2004
0.983,0.0,2.716,0.0,0.0,-0.945,0.657,2.716,-0.82,42.0,54.054,-0.377,0.733,0.0,1.109,2.629,36.467,0.0,-0.998,150699,Donald Allen,242552348,LT,2348,3,2004
0.423,0.0,0.798,-1.485,0.0,0.0,-2.83,0.798,0.09,50.0,35.705,0.127,0.382,-1.485,0.254,-0.181,47.705,0.0,-0.239,152491,Walter Washington,242550120,TEM,218,3,2004
0.915,0.0,1.542,-0.693,-0.916,-2.67,-4.571,1.542,-0.414,54.0,29.326,0.046,-1.328,-1.609,-1.374,-1.81,37.123,0.0,-1.094,156930,Jason Beck,242550024,BYU,252,3,2004
0.27,0.0,0.157,-0.142,0.0,-0.807,0.15,0.157,0.412,20.0,51.944,0.0,-0.126,-0.142,-0.126,0.3,28.305,0.0,-0.148,157301,Tony Eckert,242552628,SMU,2567,3,2004
0.856,0.0,1.181,-1.268,0.0,-1.78,-2.717,1.135,-0.152,45.0,34.808,-0.237,-0.237,-1.268,0.0,-0.476,32.662,0.0,-2.624,160898,Chad Henne,242550087,MICH,130,3,2004
0.736,0.0,3.572,-0.276,0.0,-0.904,2.585,3.572,-0.062,61.0,60.836,0.841,0.825,-0.276,-0.017,4.059,37.514,0.0,0.819,164361,Shaun Carney,242552005,AFA,2005,3,2004
0.962,0.0,2.134,0.0,-3.589,-1.208,0.594,2.134,-0.295,41.0,53.757,3.978,0.626,0.0,0.237,2.465,79.507,0.0,-0.583,559838,Matt Jones,242550008,ARK,8,3,2004
0.903,0.0,7.994,-1.537,-2.623,0.0,1.202,7.994,0.392,34.0,59.082,-1.668,-4.29,-1.537,0.0,2.559,69.014,0.0,0.118,20847,Jason White,242620201,OKLA,201,4,2004
0.572,0.0,8.11,0.0,0.0,-0.932,11.069,8.11,0.221,49.0,91.274,-0.407,-0.654,0.0,-0.247,7.676,95.631,0.0,0.336,100104,Andrew Walter,242620009,ASU,9,4,2004
0.776,0.0,-1.048,0.0,0.0,-1.521,-1.383,-1.048,0.054,41.0,41.327,1.243,1.449,0.0,0.206,0.455,28.776,0.0,-0.551,100622,Chris Rix,242620052,FSU,52,4,2004
0.892,0.0,-4.187,-1.797,0.0,0.0,-7.22,-4.187,0.269,36.0,11.066,0.0,0.816,-1.797,0.816,-4.898,28.753,0.0,-0.525,100854,Stan Hill,242620061,MRSH,276,4,2004
0.994,0.0,3.409,-3.075,0.0,0.0,0.461,3.409,-0.056,37.0,53.231,-0.478,1.947,-3.075,2.425,2.226,65.151,0.0,0.078,101204,Rasheed Marshall,242620277,WVU,277,4,2004
0.538,0.0,-2.579,-0.88,-0.351,-1.495,-10.942,-2.579,-0.128,31.0,2.49,-1.146,-1.146,-1.23,0.0,-5.083,2.7,0.0,-0.381,102203,Charlie Frye,242620258,AKR,2006,4,2004
1.0,0.0,2.356,-1.722,0.0,0.0,-2.293,2.356,0.034,35.0,33.609,0.212,-1.279,-1.722,-1.491,-0.612,60.297,0.0,-0.372,103392,Jason Campbell,242620002,AUB,2,4,2004
0.966,0.0,3.069,-0.782,0.0,0.0,1.084,3.069,0.43,36.0,57.756,0.0,0.0,-0.782,0.0,2.717,61.888,0.0,-1.352,103592,David Greene,242620061,UGA,61,4,2004
0.969,0.0,9.372,-1.658,-1.088,-0.296,6.44,9.372,0.471,56.0,76.763,-0.196,1.75,-2.746,1.946,8.848,62.256,0.0,0.149,103751,Danny Wimprine,242622032,MEM,235,4,2004
0.912,0.0,-4.524,-0.806,-0.498,-0.861,-6.697,-4.524,0.277,23.0,4.629,0.0,0.45,-1.304,0.45,-5.101,8.932,0.0,-0.07,103991,Tali Ena,242620204,UNM,167,4,2004
0.357,0.0,-0.561,-0.202,-0.118,0.0,-6.586,-0.561,-0.012,25.0,6.08,-0.656,-0.938,-0.411,-0.373,-1.923,8.698,0.0,-0.356,104785,Brandon Hassell,242622641,TCU,2628,4,2004
0.881,0.0,8.238,-2.625,0.0,0.0,4.008,8.365,0.353,60.0,66.69,0.0,0.103,-2.625,0.103,6.069,49.421,0.0,-2.174,105182,Timmy Chang,242620242,HAW,62,4,2004
0.713,0.0,3.946,-0.625,0.0,0.0,1.417,3.946,0.41,40.0,59.097,-1.159,-1.352,-0.625,-0.192,2.379,62.475,0.0,-0.442,105712,Scott Hall,242620038,UNT,249,4,2004
0.623,0.0,2.043,-0.465,0.0,-0.755,1.491,2.043,-0.036,55.0,56.996,-0.017,1.032,-0.465,1.049,2.574,41.514,0.0,-0.552,105974,James Kilian,242620202,TLSA,202,4,2004
0.696,0.0,-0.296,-0.785,0.0,-1.986,-4.366,-0.501,-0.55,37.0,22.684,0.0,-0.173,-0.785,-0.173,-1.803,25.147,0.0,0.25,107218,Matt LoVecchio,242620096,IU,84,4,2004
0.926,0.0,-2.707,-0.872,0.0,-1.653,-7.815,-2.707,-0.234,28.0,5.214,0.0,-2.178,-0.872,-2.178,-5.991,4.851,0.0,-0.37,107383,Randall Secky,242622440,BUFF,2084,4,2004
0.818,0.0,2.712,-0.725,-2.714,0.0,7.162,2.712,-0.697,53.0,80.285,5.126,7.508,-1.58,4.242,7.944,74.869,0.0,-0.336,107632,Shane Boyd,242620096,UK,96,4,2004
0.982,0.0,4.605,-0.611,0.0,-2.064,-0.225,4.605,0.361,47.0,48.757,0.112,-2.36,-0.611,-2.471,1.995,63.923,0.0,-1.416,107836,Buck Pierce,242620166,NMSU,166,4,2004
0.903,0.0,-0.826,-1.001,0.0,-3.597,-4.874,-0.826,-0.124,35.0,19.046,0.0,-0.932,-1.001,-0.932,-2.883,34.304,0.0,0.32,108523,Darian Durant,242620153,UNC,153,4,2004
0.897,0.0,3.132,-1.172,0.0,0.0,0.789,2.917,-0.204,29.0,57.024,0.0,0.201,-1.172,0.201,1.957,36.828,0.0,0.331,108526,Aaron Leak,242620166,TROY,2653,4,2004
0.524,0.0,-1.296,-0.439,0.0,-2.437,-7.859,-1.296,0.157,45.0,14.007,-1.223,-1.408,-0.439,-0.185,-2.986,18.928,0.0,-0.538,109834,Travis Cox,242620328,USU,328,4,2004
0.857,0.0,-0.195,0.0,0.0,-1.244,-2.008,-0.195,-0.047,24.0,29.536,0.0,-0.491,0.0,-0.491,-0.733,37.489,0.0,-2.063,110628,Ronnie Banks,242622579,USF,58,4,2004
0.694,0.0,1.302,0.0,-7.643,-2.657,-12.779,1.302,-0.036,37.0,2.688,-1.259,-8.902,0.0,0.0,-7.636,1.464,0.0,-0.392,111281,Zack Mills,242620213,PSU,213,4,2004
0.991,0.0,-2.256,-0.775,0.0,0.0,-4.93,-2.256,-0.21,26.0,12.235,-0.407,-0.407,-0.775,0.0,-3.648,17.023,0.0,-0.306,113659,Tye Gunn,242622641,TCU,2628,4,2004
0.567,0.0,1.149,0.0,0.0,-1.686,0.193,1.149,-0.129,28.0,51.787,0.0,-0.148,0.0,-0.148,0.871,30.187,0.0,0.552,113717,Marques Hagans,242620258,UVA,258,4,2004
0.788,0.0,10.882,-0.766,-1.202,0.0,10.177,10.882,-0.075,39.0,93.77,0.032,-0.55,-0.766,0.62,9.49,75.559,0.0,0.59,114338,Bruce Gradkowski,242622199,TOL,2649,4,2004
0.755,0.0,5.985,0.0,0.0,0.0,8.662,5.985,0.271,45.0,88.081,2.166,1.911,0.0,-0.256,8.166,74.068,0.0,1.17,114700,Kent Smith,242622117,CMU,2117,4,2004
0.656,0.0,-0.791,-2.983,0.0,-1.558,-6.113,-0.791,0.573,35.0,14.006,0.0,0.296,-2.983,0.296,-2.906,32.015,0.0,0.244,115044,Darrell Hackney,242620052,UAB,5,4,2004
0.986,0.0,4.337,-3.96,0.0,-1.3,1.218,4.337,0.676,45.0,56.987,2.278,2.278,-3.96,0.0,3.331,66.732,0.0,-0.026,115374,Jay Cutler,242620145,VAN,238,4,2004
0.788,0.0,6.365,0.0,0.0,0.0,6.561,6.365,0.0,22.0,95.685,0.0,-0.365,0.0,-0.365,6.0,91.763,0.0,-0.202,115704,Josh Swogger,242620070,WSU,265,4,2004
0.622,0.0,-0.151,-0.283,0.0,-0.827,-1.767,-0.151,-0.203,29.0,34.678,0.428,0.405,-0.283,-0.023,-0.233,41.913,0.0,-1.429,115709,Michael Harrington,242620070,IDHO,70,4,2004
0.926,0.0,6.078,-0.4,0.371,-1.899,3.114,6.078,-0.091,48.0,66.245,0.0,-0.568,-0.4,-0.939,5.019,53.5,0.0,-1.557,115823,Ryan Cubit,242620356,WMU,2711,4,2004
0.737,0.0,2.428,-0.929,0.0,-1.907,1.088,2.428,-0.073,37.0,57.58,0.0,0.684,-0.929,0.684,2.111,62.187,0.0,-1.037,116125,Dan Orlovsky,242610103,CONN,41,4,2004
0.701,0.0,-0.552,-0.664,0.0,-2.353,1.928,-0.552,-0.254,40.0,62.265,2.172,4.167,-0.664,1.995,2.698,55.954,0.0,-0.274,116190,Bryan Randall,242620259,VT,259,4,2004
0.851,0.0,4.491,-5.575,-3.955,-0.972,-3.556,4.491,1.039,79.0,38.515,4.025,1.13,-6.457,0.177,0.203,36.094,0.0,-1.45,116199,Joshua Cribbs,242620164,KENT,2309,4,2004
0.707,0.0,3.395,0.0,0.0,-1.899,4.671,3.351,0.0,66.0,67.599,-0.339,2.145,0.0,2.485,5.541,51.196,0.0,-0.171,116236,Matt Bohnet,242622199,EMU,2199,4,2004
0.809,0.0,0.605,-3.53,-0.569,-2.563,-5.401,0.605,1.794,48.0,23.698,0.0,-0.805,-4.099,-0.805,-2.505,30.89,0.0,-1.308,116343,Charlie Whitehurst,242620245,CLEM,228,4,2004
0.687,0.0,0.099,-0.762,0.0,-4.328,-2.564,0.099,0.0,45.0,35.615,0.0,0.387,-0.762,0.387,-0.277,24.441,0.0,-0.499,116481,Justin Holland,242620036,CSU,36,4,2004
0.983,0.0,1.878,-1.416,0.0,0.0,-1.08,1.878,0.173,48.0,44.179,0.569,0.569,-1.416,0.0,1.205,71.929,0.0,-1.906,116993,Brett Basanez,242620077,NU,77,4,2004
0.83,0.0,-4.334,-1.992,0.0,-4.546,-10.136,-4.334,-0.293,33.0,3.948,0.0,-0.476,-1.992,-0.476,-7.096,4.451,0.0,-0.542,118122,Jay Davis,242620152,NCST,152,4,2004
0.838,0.0,5.707,-1.592,-1.469,-1.801,-2.027,5.707,0.111,64.0,41.845,-1.642,-1.88,-3.06,-0.238,0.877,20.812,0.0,0.012,118210,Sonny Cumbie,242622641,TTU,2641,4,2004
0.976,0.0,3.17,0.0,-1.3,0.0,-1.27,3.17,-0.042,38.0,41.402,-1.072,-2.586,0.0,-0.215,0.542,49.023,0.0,0.93,119010,Casey Paus,242620264,WASH,264,4,2004
0.95,0.0,-3.281,-1.322,-4.216,-5.981,-10.063,-3.281,0.132,32.0,3.669,-0.388,-3.631,-1.322,0.974,-8.101,1.674,0.0,-1.69,119891,Gino Guidugli,242620183,CIN,2132,4,2004
0.597,0.0,1.317,0.0,0.0,0.0,6.658,1.317,0.434,45.0,82.31,0.487,3.51,0.0,3.024,5.262,55.777,0.0,0.128,120165,Brad Smith,242620142,MIZ,142,4,2004
0.969,0.0,3.901,-2.849,-1.22,-1.032,-2.416,3.901,-0.151,53.0,38.375,0.0,0.444,-4.068,0.444,0.126,49.25,0.0,-2.567,120295,Matt Dlugolecki,242620130,SDSU,21,4,2004
0.78,0.0,1.076,-1.185,-0.973,0.0,-2.93,1.076,0.188,48.0,34.654,0.372,0.408,-2.158,0.036,-0.487,61.127,0.0,-1.625,120702,Kellen Clemens,242620201,ORE,2483,4,2004
0.645,0.0,-0.96,-0.315,-1.248,-1.505,-6.005,-0.96,0.029,34.0,13.762,-0.102,-1.574,-0.315,-0.224,-2.821,5.81,0.0,-0.242,120888,Paul Pinegar,242620278,FRES,278,4,2004
0.933,0.0,3.173,0.0,-2.16,0.0,7.485,3.273,0.762,35.0,90.223,6.781,4.621,0.0,0.0,8.556,86.003,0.0,1.564,120974,Greg Henderson,242620242,RICE,242,4,2004
0.91,0.0,2.931,-0.497,-0.228,0.0,-0.227,2.931,1.193,60.0,49.017,-0.967,-0.981,-0.726,-0.014,2.417,55.823,0.0,-0.3,122255,Derek Anderson,242620204,ORST,204,4,2004
0.622,0.0,4.291,-0.515,-0.652,0.0,3.533,4.291,-0.108,26.0,80.406,0.165,-0.041,-1.168,-0.205,2.974,61.331,0.0,-0.894,128154,Brodie Croyle,242620333,ALA,333,4,2004
0.873,0.0,-3.342,-1.119,0.0,-2.139,-7.439,-3.342,-0.318,27.0,5.4,0.0,-0.581,-1.119,-0.581,-5.36,4.168,0.0,0.279,130159,Reggie Nevels,242620248,ARMY,349,4,2004
0.882,0.0,2.923,-1.264,0.0,-5.097,0.35,2.923,-0.122,46.0,51.973,0.0,0.72,-1.264,0.72,2.257,29.491,0.0,0.178,133314,Clint Marks,242622393,MTSU,2393,4,2004
0.971,0.0,5.039,-1.243,0.0,-0.847,-0.089,5.039,-0.228,42.0,49.452,-0.898,-1.696,-1.243,-0.798,1.873,39.66,0.0,0.195,133570,Jeff Rowe,242622440,NEV,2440,4,2004
0.884,0.0,-1.168,-1.235,0.0,0.0,-3.559,-1.168,2.009,36.0,26.363,-0.433,-1.223,-1.235,-0.791,-1.617,45.848,0.0,-2.006,133653,Justin Zwick,242620152,OSU,194,4,2004
0.99,0.0,2.973,0.0,0.0,0.0,3.403,2.973,0.519,31.0,75.784,0.023,1.354,0.0,1.331,4.846,75.918,0.0,-0.265,133680,John Stocco,242620012,WISC,275,4,2004
0.756,0.0,1.042,-0.585,-1.612,0.0,0.052,1.042,0.142,21.0,50.648,0.082,0.204,-0.585,1.734,0.802,48.249,0.0,-0.174,133795,Drew Stanton,242620127,MSU,127,4,2004
0.928,0.0,4.635,0.0,0.0,0.0,3.619,4.635,-0.252,23.0,83.687,0.0,0.0,0.0,0.0,4.383,86.635,0.0,-0.05,133808,Bryan Cupito,242620036,MINN,135,4,2004
1.0,0.0,3.311,-0.777,0.0,0.0,1.191,3.311,-0.188,39.0,57.867,0.254,0.719,-0.777,0.465,3.064,39.248,0.0,-1.71,133963,Ethan Flatt,242620145,MISS,145,4,2004
0.88,0.0,9.429,-1.702,-3.229,-2.833,4.299,9.429,-0.083,45.0,72.962,-0.103,-1.959,-1.702,1.372,5.684,84.81,0.0,0.691,134778,Jared Zabransky,242622638,BSU,68,4,2004
0.927,0.0,-3.659,-1.431,-1.74,-5.537,-11.3,-3.659,-0.857,59.0,12.024,-0.428,-1.897,-1.431,0.271,-7.844,16.004,0.0,-0.695,134942,Tyler Palko,242620221,PITT,221,4,2004
